Region code,Industry code,Date,Number of total users,Number of resumption users,Total electric power consumption
2,3790,2020/8/8 0:00,2,2,360.54
2,3790,2020/8/14 0:00,2,2,617.37
2,3790,2020/8/16 0:00,2,2,647.82
2,3860,2020/8/9 0:00,1,1,27
2,3910,2020/7/31 0:00,1,1,4424
2,3910,2020/8/1 0:00,1,1,2336
2,3910,2020/8/12 0:00,1,1,3680
2,3910,2020/8/15 0:00,1,1,3608
2,3929,2020/7/29 0:00,8,3,706.55
2,3929,2020/8/3 0:00,8,3,685.15
2,3929,2020/8/7 0:00,8,3,632.45
2,3930,2020/7/30 0:00,15,9,27947.8
2,3930,2020/8/11 0:00,15,10,27617.5
2,3950,2020/8/5 0:00,1,0,0
2,3950,2020/8/10 0:00,1,0,0
2,3950,2020/8/16 0:00,1,0,0
2,3960,2020/8/2 0:00,1,1,6.6
2,3960,2020/8/4 0:00,1,1,7.35
2,3960,2020/8/6 0:00,1,1,6.9
2,3960,2020/8/9 0:00,1,1,7.2
2,3960,2020/8/13 0:00,1,1,9
2,3970,2020/7/30 0:00,1,0,49.6
2,3970,2020/8/7 0:00,1,0,24
2,3970,2020/8/11 0:00,1,0,21.6
2,3990,2020/8/2 0:00,21,12,7473.47
2,3990,2020/8/6 0:00,21,15,9035.35
2,3990,2020/8/9 0:00,21,13,6422.03
2,4010,2020/8/9 0:00,1,0,2.4
2,4050,2020/7/29 0:00,1,1,996
2,4050,2020/8/3 0:00,1,1,984
2,4050,2020/8/7 0:00,1,1,630
2,4060,2020/8/5 0:00,1,1,1497
2,4060,2020/8/10 0:00,1,1,1491
2,4060,2020/8/16 0:00,1,1,1464
2,4081,2020/7/31 0:00,1,0,0
2,4081,2020/8/1 0:00,1,0,0
2,4081,2020/8/12 0:00,1,0,0
2,4081,2020/8/15 0:00,1,0,0
2,4190,2020/8/2 0:00,5,1,62.48
2,4190,2020/8/4 0:00,5,1,76.61
2,4190,2020/8/6 0:00,5,1,71.13
2,4190,2020/8/9 0:00,5,1,61.67
2,4190,2020/8/13 0:00,5,1,70.9
2,4220,2020/7/29 0:00,5,2,52.56
2,4220,2020/8/3 0:00,5,3,343.82
2,4220,2020/8/7 0:00,5,2,62.14
2,4290,2020/7/29 0:00,272,104,15901.0348
2,4290,2020/8/3 0:00,272,104,17238.1167
2,4290,2020/8/7 0:00,272,95,14942.3167
2,4310,2020/8/9 0:00,64,17,1492.16
2,4320,2020/7/31 0:00,233,80,14962.9455
2,4320,2020/8/4 0:00,234,73,10044.12
2,4320,2020/8/13 0:00,234,70,12337.25
2,4420,2020/8/9 0:00,5277,5039,3.74E+07
2,4441,2020/7/30 0:00,2,0,0
2,4441,2020/8/3 0:00,2,1,158400
2,4441,2020/8/7 0:00,2,0,0
2,4441,2020/8/11 0:00,2,0,6600
2,4444,2020/7/31 0:00,6,0,350
2,4444,2020/8/1 0:00,6,0,350
2,4444,2020/8/12 0:00,6,1,4550
2,4444,2020/8/15 0:00,6,1,6950
2,4445,2020/8/9 0:00,18,5,7819.6667
2,4446,2020/8/2 0:00,1,0,0
2,4446,2020/8/4 0:00,1,0,0
2,4446,2020/8/6 0:00,1,0,0
2,4446,2020/8/13 0:00,1,0,0
2,4448,2020/8/2 0:00,2,0,0
2,4448,2020/8/6 0:00,2,0,0
2,4448,2020/8/9 0:00,2,0,0
2,4448,2020/8/13 0:00,2,0,0
2,4450,2020/7/29 0:00,79,34,416000.68
2,4450,2020/8/3 0:00,79,38,1032803.49
2,4450,2020/8/8 0:00,79,32,712665.15
2,4450,2020/8/14 0:00,79,31,418959.92
2,4460,2020/7/31 0:00,834,308,16342.2441
2,4460,2020/8/1 0:00,834,303,14835.2543
2,4460,2020/8/12 0:00,835,309,19863.2343
2,4460,2020/8/15 0:00,835,302,18028.2176
2,4500,2020/7/30 0:00,83,51,22076.4839
2,4500,2020/8/3 0:00,84,52,23664.1517
2,4500,2020/8/7 0:00,84,51,25206.73
2,4500,2020/8/11 0:00,83,52,26502.34
2,4610,2020/7/30 0:00,575,300,182386.321
2,4610,2020/8/7 0:00,575,331,221245.4637
2,4610,2020/8/11 0:00,575,331,228590.783
2,4620,2020/8/1 0:00,101,58,161606.27
2,4620,2020/8/12 0:00,101,61,151125.79
2,4690,2020/8/5 0:00,250,150,259067.4688
2,4690,2020/8/10 0:00,250,154,263591.1
2,4690,2020/8/16 0:00,250,142,276394.08
2,4710,2020/7/29 0:00,978,428,98822.0445
2,4710,2020/8/8 0:00,976,427,104813.4667
2,4710,2020/8/14 0:00,975,415,88388.8945
2,4720,2020/7/29 0:00,94,45,31001.32
2,4720,2020/8/3 0:00,94,42,51131.162
2,4720,2020/8/7 0:00,94,41,14452.5933
2,4800,2020/7/29 0:00,150,76,20116.73
2,4800,2020/8/3 0:00,150,75,19351.97
2,4800,2020/8/7 0:00,150,76,22868.24
2,4800,2020/8/8 0:00,150,74,21925.06
2,4B10,2020/8/1 0:00,154,53,14487.7667
2,4B20,2020/7/29 0:00,144,55,1630.3187
2,4B20,2020/8/8 0:00,144,52,2136.6733
2,4B20,2020/8/14 0:00,144,50,1885.41
2,4B30,2020/8/2 0:00,1,0,0
2,4B30,2020/8/4 0:00,1,0,0
2,4B30,2020/8/6 0:00,1,0,0
2,4B30,2020/8/9 0:00,1,0,0
2,4B30,2020/8/13 0:00,1,0,0
2,4B50,2020/8/2 0:00,7,5,14938.7
2,4B50,2020/8/6 0:00,7,6,19578.7
2,4B50,2020/8/9 0:00,7,5,17726.6
2,4B50,2020/8/13 0:00,7,5,20035.7
2,4B60,2020/8/1 0:00,1,0,0
2,4B90,2020/7/30 0:00,4,3,253.87
2,4B90,2020/8/10 0:00,4,3,385.12
2,4B90,2020/8/11 0:00,4,3,407.47
2,5010,2020/8/6 0:00,262,124,546804.19
2,5010,2020/8/9 0:00,262,126,565685.31
2,5020,2020/7/30 0:00,97,51,6762.64
2,5020,2020/8/7 0:00,97,50,8166.66
2,5020,2020/8/11 0:00,97,49,7809.4
2,5030,2020/8/1 0:00,19,6,491.03
2,5090,2020/7/29 0:00,185,74,227887.79
2,5090,2020/8/8 0:00,185,77,219234.9
2,5090,2020/8/14 0:00,185,76,214334.34
2,5120,2020/7/29 0:00,11,10,25081.38
2,5120,2020/8/3 0:00,11,10,25456.95
2,5120,2020/8/7 0:00,11,10,26942.16
2,5130,2020/7/29 0:00,10,6,8225.05
2,5130,2020/8/3 0:00,10,6,8128.6
2,5130,2020/8/8 0:00,10,7,9444.8
2,5130,2020/8/14 0:00,10,6,8150.1
2,5140,2020/7/29 0:00,5,3,355740
2,5140,2020/8/3 0:00,5,3,360118
2,5140,2020/8/8 0:00,5,3,340318
2,5140,2020/8/14 0:00,5,3,349800
2,5210,2020/8/2 0:00,51,27,4858.26
2,5210,2020/8/4 0:00,51,25,4865.37
2,5210,2020/8/6 0:00,51,25,5094.49
2,5210,2020/8/9 0:00,51,28,5510.1292
2,5210,2020/8/13 0:00,51,27,5093.27
2,5220,2020/8/1 0:00,14,11,1324.96
2,5220,2020/8/12 0:00,14,10,1148.79
2,5220,2020/8/15 0:00,14,10,1200.78
2,5230,2020/7/30 0:00,396,240,13116.4218
2,5230,2020/8/7 0:00,395,239,14920.8293
2,5230,2020/8/11 0:00,398,239,16196.4367
2,5240,2020/8/9 0:00,13,8,3027.75
2,5410,2020/8/5 0:00,1,0,32
2,5410,2020/8/8 0:00,1,0,32
2,5410,2020/8/10 0:00,1,0,24
2,5410,2020/8/14 0:00,1,0,32
2,5410,2020/8/16 0:00,1,0,24
2,5500,2020/8/5 0:00,1,1,33.8
2,5500,2020/8/10 0:00,1,1,34.8
2,5500,2020/8/16 0:00,1,1,32.8
2,5720,2020/8/2 0:00,27,15,1726.9
2,5720,2020/8/4 0:00,27,15,1735.19
2,5720,2020/8/6 0:00,27,16,1979.87
2,5720,2020/8/9 0:00,27,16,1892.29
2,5720,2020/8/13 0:00,27,17,2179.6
2,5810,2020/8/6 0:00,191,83,6185.98
2,5810,2020/8/9 0:00,191,88,8641.98
2,5890,2020/8/5 0:00,709,285,57572.8489
2,5890,2020/8/10 0:00,709,276,53195.55
2,5890,2020/8/16 0:00,709,267,49419.2428
2,5910,2020/7/29 0:00,45,35,1398.0968
2,5910,2020/8/3 0:00,45,35,1418.75
2,5910,2020/8/7 0:00,45,35,1506.68
2,5920,2020/8/2 0:00,16,12,75.88
2,5920,2020/8/4 0:00,16,11,72.51
2,5920,2020/8/6 0:00,16,10,70.93
2,5920,2020/8/13 0:00,16,12,76.49
2,5990,2020/7/31 0:00,13,8,341.31
2,5990,2020/8/1 0:00,13,8,346.22
2,5990,2020/8/12 0:00,13,8,362.66
2,5990,2020/8/15 0:00,13,8,333.35
2,6010,2020/8/2 0:00,3832,2992,329672.7965
2,6010,2020/8/4 0:00,3833,2996,330030.4373
2,6010,2020/8/6 0:00,3833,2993,333442.6747
2,6010,2020/8/9 0:00,3832,2997,337074.4475
2,6010,2020/8/13 0:00,3833,2985,332808.5226
2,6030,2020/7/29 0:00,817,693,128498.1526
2,6030,2020/8/3 0:00,817,703,130771.7334
2,6030,2020/8/8 0:00,817,706,130986.1534
2,6030,2020/8/14 0:00,817,704,127577.51
2,6040,2020/7/31 0:00,41,35,9490.11
2,6040,2020/8/1 0:00,41,35,9603.88
2,6040,2020/8/12 0:00,41,35,9609.29
2,6040,2020/8/15 0:00,41,34,9204.98
2,6310,2020/8/5 0:00,157,53,6034.6781
2,6310,2020/8/10 0:00,157,49,5964.5081
2,6310,2020/8/16 0:00,157,50,5290.3081
2,6320,2020/7/29 0:00,205,112,3498.1252
2,6320,2020/8/3 0:00,205,107,3289.47
2,6320,2020/8/8 0:00,205,106,3680.76
2,6320,2020/8/14 0:00,205,107,2962.75
2,6330,2020/7/29 0:00,86,37,3058.1804
2,6330,2020/8/8 0:00,86,33,1164.4324
2,6330,2020/8/14 0:00,86,38,864.9191
2,6340,2020/8/5 0:00,8,3,97.7
2,6340,2020/8/10 0:00,8,3,94.92
2,6340,2020/8/16 0:00,8,3,85.69
2,6350,2020/8/1 0:00,15,7,441.2
2,6350,2020/8/12 0:00,15,7,491.54
2,6350,2020/8/15 0:00,15,7,412.51
2,6360,2020/7/29 0:00,18,9,9010.15
2,6360,2020/8/8 0:00,18,9,1117.47
2,6360,2020/8/14 0:00,18,7,473.93
2,6370,2020/8/5 0:00,23,8,1020.11
2,6370,2020/8/8 0:00,23,8,1114.9
2,6370,2020/8/14 0:00,23,9,879.87
2,6370,2020/8/16 0:00,23,8,777.05
2,6380,2020/7/31 0:00,14,5,669.47
2,6380,2020/8/1 0:00,14,5,624.66
2,6380,2020/8/12 0:00,14,5,1027.55
2,6380,2020/8/15 0:00,14,5,805.86
2,6390,2020/8/2 0:00,125,49,4013.86
2,6390,2020/8/4 0:00,125,49,4160.3
2,6390,2020/8/6 0:00,125,49,4416.14
2,6390,2020/8/13 0:00,125,48,4277.85
2,6510,2020/7/31 0:00,29585,11121,274163.4769
2,6510,2020/8/4 0:00,29585,11121,275601.8676
2,6510,2020/8/13 0:00,29578,11012,278684.8615
2,6520,2020/7/30 0:00,708,292,4271.0899
2,6520,2020/8/7 0:00,707,285,4965.89
2,6520,2020/8/11 0:00,707,281,4655.88
2,6530,2020/8/2 0:00,617,267,1900.1489
2,6530,2020/8/4 0:00,617,264,1805.1624
2,6530,2020/8/6 0:00,617,263,1821.4384
2,6530,2020/8/13 0:00,617,267,1659.6959
2,6540,2020/7/31 0:00,58,21,435.3442
2,6540,2020/8/1 0:00,58,21,478.8366
2,6540,2020/8/12 0:00,58,22,428.4366
2,6540,2020/8/15 0:00,58,19,360.3066
2,6550,2020/8/5 0:00,139,76,1297.2309
2,6550,2020/8/8 0:00,139,76,1368.65
2,6550,2020/8/14 0:00,139,72,1147.7333
2,6550,2020/8/16 0:00,139,72,1185.2533
2,6561,2020/7/30 0:00,45,21,1811.2706
2,6561,2020/8/3 0:00,45,22,1291.34
2,6561,2020/8/7 0:00,45,19,1336.22
2,6561,2020/8/11 0:00,45,18,1259.72
2,6562,2020/8/5 0:00,472,253,29323.8899
2,6562,2020/8/8 0:00,472,260,31404.1132
2,6562,2020/8/14 0:00,472,248,23452.4332
2,6562,2020/8/16 0:00,472,246,27483.1699
2,6570,2020/8/5 0:00,82,22,850.74
2,6570,2020/8/8 0:00,82,21,904.13
2,6570,2020/8/14 0:00,82,21,884.75
2,6570,2020/8/16 0:00,82,22,878.17
2,6580,2020/8/9 0:00,203,62,1149.301
2,6590,2020/8/1 0:00,251,80,2340.0433
2,6610,2020/7/31 0:00,169,85,85926.0129
2,6610,2020/8/4 0:00,169,82,87077.5467
2,6610,2020/8/13 0:00,169,81,88657.4667
2,6620,2020/8/2 0:00,376,213,32102.87
2,6620,2020/8/4 0:00,376,230,33863.1567
2,6620,2020/8/6 0:00,376,224,36034.9467
2,6620,2020/8/9 0:00,376,230,39565.35
2,6620,2020/8/13 0:00,375,220,35515.37
2,6690,2020/8/5 0:00,167,83,21672.63
2,6690,2020/8/10 0:00,167,86,23165.32
2,6690,2020/8/16 0:00,167,86,20637.85
2,6710,2020/7/31 0:00,2055,819,25437.0632
2,6710,2020/8/4 0:00,2055,824,26205.5334
2,6710,2020/8/12 0:00,2055,820,28274.2353
2,6710,2020/8/13 0:00,2055,821,28296.4753
2,6710,2020/8/15 0:00,2054,779,25465.2053
2,6720,2020/7/31 0:00,732,280,6698.3181
2,6720,2020/8/2 0:00,733,294,6888.0999
2,6720,2020/8/4 0:00,730,285,6991.1033
2,6720,2020/8/13 0:00,730,285,6740.9699
2,6730,2020/7/31 0:00,50,16,2217.72
2,6730,2020/8/1 0:00,50,16,2166.95
2,6730,2020/8/12 0:00,50,16,2007.34
2,6730,2020/8/15 0:00,50,16,1873.54
2,6790,2020/7/30 0:00,1047,402,18870.353
2,6790,2020/8/3 0:00,1045,409,19040.0533
2,6790,2020/8/7 0:00,1045,419,20013.4452
2,6790,2020/8/11 0:00,1048,416,20112.6752
2,6810,2020/8/2 0:00,13,9,3037.12
2,6810,2020/8/4 0:00,13,8,3193.37
2,6810,2020/8/6 0:00,13,9,3347.84
2,6810,2020/8/13 0:00,13,9,3292.2
2,6820,2020/7/31 0:00,284,210,24353.8403
2,6820,2020/8/4 0:00,283,208,28494.1733
2,6820,2020/8/12 0:00,283,202,29226.82
2,6820,2020/8/15 0:00,283,201,23592.5233
2,6830,2020/7/30 0:00,10,8,1141.35
2,6830,2020/8/7 0:00,10,8,1305.15
2,6830,2020/8/11 0:00,10,8,1254.82
2,6840,2020/7/30 0:00,1,1,11.76
2,6840,2020/8/11 0:00,1,1,11.8
2,6910,2020/8/2 0:00,5,4,399.38
2,6910,2020/8/6 0:00,5,4,522.9
2,6910,2020/8/9 0:00,5,4,491.71
2,6A10,2020/7/31 0:00,2,0,400.8
2,6A10,2020/8/1 0:00,2,0,361.8
2,6A10,2020/8/12 0:00,2,0,355.2
2,6A10,2020/8/15 0:00,2,0,394.2
2,6A31,2020/8/5 0:00,18,9,576.21
2,6A31,2020/8/10 0:00,18,7,594.76
2,6A31,2020/8/16 0:00,18,7,542.32
2,6A40,2020/8/1 0:00,6,3,34.95
2,6A40,2020/8/12 0:00,6,3,30.55
2,6A40,2020/8/15 0:00,6,3,29.34
2,6A50,2020/8/5 0:00,6,3,6849802.95
2,6A50,2020/8/10 0:00,6,3,6794802.92
2,6A50,2020/8/16 0:00,6,3,6794802.9
2,6A60,2020/8/2 0:00,13,7,82.58
2,6A60,2020/8/4 0:00,13,7,88.74
2,6A60,2020/8/6 0:00,13,7,90.94
2,6A60,2020/8/13 0:00,13,7,87.54
2,6A80,2020/7/30 0:00,16,9,1632.52
2,6A80,2020/8/11 0:00,16,10,1716.09
2,6B10,2020/8/6 0:00,67,50,3386.07
2,6B10,2020/8/9 0:00,67,50,3278.9
2,6B20,2020/8/2 0:00,470,261,127311.71
2,6B20,2020/8/4 0:00,470,259,125574.6467
2,6B20,2020/8/6 0:00,470,258,126868.5367
2,6B20,2020/8/9 0:00,470,257,128461.88
2,6B20,2020/8/13 0:00,470,260,127050.53
2,6B50,2020/8/1 0:00,2,2,212.5
2,6B50,2020/8/12 0:00,2,2,228.5
2,6B50,2020/8/15 0:00,2,2,181
2,6B90,2020/7/31 0:00,5,3,24.36
2,6B90,2020/8/1 0:00,5,3,24.31
2,6B90,2020/8/12 0:00,5,3,23.85
2,6B90,2020/8/15 0:00,5,3,23.27
2,7010,2020/7/31 0:00,23,14,675.31
2,7010,2020/8/1 0:00,23,14,692.27
2,7010,2020/8/12 0:00,23,16,798.81
2,7010,2020/8/15 0:00,23,14,640.98
2,7040,2020/7/31 0:00,6,2,772.35
2,7040,2020/8/2 0:00,6,2,865.99
2,7040,2020/8/4 0:00,6,2,847.38
2,7040,2020/8/13 0:00,6,3,946.17
2,7070,2020/7/31 0:00,2,1,14.51
2,7070,2020/8/12 0:00,2,0,2.51
2,7070,2020/8/15 0:00,2,0,2.46
2,7090,2020/7/29 0:00,8,5,24.41
2,7090,2020/8/3 0:00,8,4,45.35
2,7090,2020/8/7 0:00,8,4,38.82
2,7110,2020/8/1 0:00,5,2,183.8
2,7180,2020/8/1 0:00,1,0,0
2,7180,2020/8/12 0:00,1,0,0
2,7180,2020/8/15 0:00,1,0,0
2,7190,2020/8/9 0:00,14,7,569.0583
2,71A0,2020/7/29 0:00,1,1,2.15
2,71A0,2020/8/8 0:00,1,1,2.14
2,71A0,2020/8/14 0:00,1,1,2.17
2,7210,2020/7/30 0:00,125,63,34002.8619
2,7210,2020/8/7 0:00,125,69,39509.08
2,7210,2020/8/11 0:00,125,68,38403.1267
2,7220,2020/7/30 0:00,1309,875,20696.2459
2,7220,2020/8/3 0:00,1312,870,21022.6726
2,7220,2020/8/7 0:00,1312,871,21867.3093
2,7220,2020/8/11 0:00,1312,868,21166.6032
2,7230,2020/8/2 0:00,10,5,1015.05
2,7230,2020/8/4 0:00,10,6,1116.73
2,7230,2020/8/6 0:00,10,5,1016.26
2,7230,2020/8/13 0:00,10,4,1195.25
2,7240,2020/7/29 0:00,11,10,8754.69
2,7240,2020/8/3 0:00,11,10,8371.38
2,7240,2020/8/8 0:00,11,10,9126.76
2,7240,2020/8/14 0:00,11,10,7878.19
2,7290,2020/8/9 0:00,63,32,2672.64
2,7310,2020/7/30 0:00,29,12,1290.43
2,7310,2020/8/3 0:00,29,14,1889.38
2,7310,2020/8/7 0:00,29,15,2791.86
2,7310,2020/8/11 0:00,29,15,2707.51
2,7330,2020/8/5 0:00,1,0,0.23
2,7330,2020/8/10 0:00,1,0,0.23
2,7330,2020/8/11 0:00,1,0,0.23
2,7410,2020/8/9 0:00,139,62,8392.1534
2,7420,2020/8/5 0:00,10,4,21.0133
2,7420,2020/8/10 0:00,10,3,16.0333
2,7420,2020/8/16 0:00,10,3,16.7833
2,7430,2020/8/8 0:00,1,0,0
2,7430,2020/8/14 0:00,1,0,0
2,7430,2020/8/16 0:00,1,0,0
2,7440,2020/7/31 0:00,35,11,114.9297
2,7440,2020/8/1 0:00,35,10,109.84
2,7440,2020/8/12 0:00,35,10,77.92
2,7440,2020/8/15 0:00,35,7,67.25
2,7460,2020/8/1 0:00,5,4,308.88
2,7470,2020/7/31 0:00,68,19,15298.5413
2,7470,2020/8/1 0:00,68,18,15572.46
2,7470,2020/8/12 0:00,68,17,13929.72
2,7470,2020/8/15 0:00,68,17,14261.62
2,7490,2020/8/5 0:00,390,129,17145.8134
2,7490,2020/8/10 0:00,390,132,17965.1734
2,7490,2020/8/16 0:00,390,124,16342.0167
2,74A0,2020/7/31 0:00,54,29,1530.9371
2,74A0,2020/8/1 0:00,54,29,1565.0567
2,74A0,2020/8/12 0:00,54,29,1602.1367
2,74A0,2020/8/15 0:00,54,27,1386.2167
2,74B0,2020/7/29 0:00,2,2,41.01
2,74B0,2020/8/3 0:00,2,1,58.4
2,74B0,2020/8/8 0:00,2,2,95.81
2,74B0,2020/8/14 0:00,2,1,53.2
2,7510,2020/8/1 0:00,1,1,99.19
2,7510,2020/8/12 0:00,1,1,95.11
2,7510,2020/8/15 0:00,1,1,98.09
2,7520,2020/8/9 0:00,3,3,312.2
2,7530,2020/7/31 0:00,10,3,44.96
2,7530,2020/8/2 0:00,10,3,46.07
2,7530,2020/8/4 0:00,10,4,55.09
2,7530,2020/8/13 0:00,10,2,47.22
2,7540,2020/8/1 0:00,1,1,4.39
2,7610,2020/8/5 0:00,19,14,807.85
2,7610,2020/8/8 0:00,19,14,834.23
2,7610,2020/8/14 0:00,19,14,822.26
2,7610,2020/8/16 0:00,19,14,785.41
2,7650,2020/7/29 0:00,52,33,3650.9906
2,7650,2020/8/8 0:00,52,31,3333.33
2,7650,2020/8/14 0:00,52,31,3440.5
2,7660,2020/8/5 0:00,28,18,1074.86
2,7660,2020/8/8 0:00,28,18,1113.2933
2,7660,2020/8/14 0:00,28,17,934.4533
2,7660,2020/8/16 0:00,28,18,924.2333
2,7670,2020/7/31 0:00,12,2,291.18
2,7670,2020/8/2 0:00,12,2,291.97
2,7670,2020/8/4 0:00,12,2,284.24
2,7670,2020/8/13 0:00,12,2,293.21
2,7680,2020/7/31 0:00,8,6,1111.43
2,7680,2020/8/4 0:00,8,6,1204.02
2,7680,2020/8/13 0:00,8,6,1164.88
2,7680,2020/8/15 0:00,8,6,1082.39
2,7690,2020/7/30 0:00,34,17,1346.9555
2,7690,2020/8/7 0:00,34,16,1726.3867
2,7690,2020/8/11 0:00,34,16,1632.2967
2,7710,2020/7/30 0:00,33,18,220.809
2,7710,2020/8/3 0:00,33,18,274.8467
2,7710,2020/8/7 0:00,33,16,182.75
2,7710,2020/8/11 0:00,33,19,304.2
2,7720,2020/7/29 0:00,2,1,16.1532
2,7720,2020/8/3 0:00,2,1,16.08
2,7720,2020/8/7 0:00,2,1,16.05
2,7790,2020/8/9 0:00,13,7,273.2
2,7920,2020/8/5 0:00,112,74,3995.48
2,7920,2020/8/10 0:00,112,74,5232.04
2,7920,2020/8/16 0:00,112,76,4526.61
2,7940,2020/8/6 0:00,2,2,1722.8
2,7940,2020/8/9 0:00,2,1,298.8
2,7990,2020/7/30 0:00,76,47,31578.2365
2,7990,2020/8/7 0:00,76,48,25687.31
2,7990,2020/8/11 0:00,76,48,33531.82
2,8010,2020/8/1 0:00,34,23,424.62
2,8020,2020/8/2 0:00,84,34,30587.9567
2,8020,2020/8/6 0:00,84,35,26941.6467
2,8020,2020/8/9 0:00,84,37,31530.8367
2,8020,2020/8/13 0:00,84,37,31175.3167
2,8110,2020/7/31 0:00,3568,2875,30064.4144
2,8110,2020/8/4 0:00,3568,2850,30629.4857
2,8110,2020/8/13 0:00,3568,2838,31748.5828
2,8110,2020/8/15 0:00,3568,2827,28609.2828
2,8120,2020/7/30 0:00,139,68,32722.11
2,8120,2020/8/11 0:00,139,76,46350.7829
2,8130,2020/8/5 0:00,23,14,5116.9767
2,8130,2020/8/8 0:00,23,12,4453.5467
2,8130,2020/8/14 0:00,23,15,4552.2467
2,8130,2020/8/16 0:00,23,15,5214.5467
2,8160,2020/8/5 0:00,4145,2652,265228.8499
2,8160,2020/8/10 0:00,4144,2641,278784.8195
2,8160,2020/8/16 0:00,4147,2615,266278.6066
2,8180,2020/7/29 0:00,1,0,0
2,8180,2020/8/3 0:00,1,0,0
2,8180,2020/8/8 0:00,1,0,0
2,8180,2020/8/14 0:00,1,0,0
2,8220,2020/7/29 0:00,1,1,11.6
2,8220,2020/8/8 0:00,1,1,11.6
2,8220,2020/8/14 0:00,1,1,12
2,8230,2020/7/29 0:00,57,10,326.6955
2,8230,2020/8/3 0:00,57,13,331.3766
2,8230,2020/8/8 0:00,57,11,326.95
2,8230,2020/8/14 0:00,57,12,283.35
2,8240,2020/8/2 0:00,266,84,546.6293
2,8240,2020/8/4 0:00,266,79,570.9227
2,8240,2020/8/6 0:00,266,81,561.546
2,8240,2020/8/13 0:00,266,81,581.666
2,8250,2020/7/31 0:00,77,19,580.22
2,8250,2020/8/12 0:00,77,19,570.6574
2,8250,2020/8/15 0:00,77,19,474.04
2,8260,2020/8/2 0:00,7,3,23.57
2,8260,2020/8/6 0:00,7,3,25.12
2,8260,2020/8/9 0:00,7,3,26.65
2,8270,2020/7/30 0:00,23,12,2997.38
2,8270,2020/8/3 0:00,23,11,2998.09
2,8270,2020/8/7 0:00,23,11,3509.14
2,8270,2020/8/11 0:00,23,11,3520.34
2,8290,2020/8/2 0:00,1158,666,18070.0167
2,8290,2020/8/4 0:00,1158,668,17913.22
2,8290,2020/8/6 0:00,1158,671,18393.82
2,8290,2020/8/13 0:00,1158,658,17715.89
2,8320,2020/7/31 0:00,81,23,230.8319
2,8320,2020/8/2 0:00,81,23,201.8733
2,8320,2020/8/4 0:00,81,24,216.5333
2,8320,2020/8/13 0:00,81,23,201.9633
2,8330,2020/8/5 0:00,6,3,39.88
2,8330,2020/8/10 0:00,6,3,44.02
2,8330,2020/8/16 0:00,6,4,283.27
2,8390,2020/7/29 0:00,653,240,12329.7958
2,8390,2020/8/3 0:00,653,236,13357.21
2,8390,2020/8/8 0:00,653,238,31753.67
2,8390,2020/8/14 0:00,653,235,31547.21
2,8410,2020/8/5 0:00,270,176,8224.8667
2,8410,2020/8/10 0:00,269,176,9004.3067
2,8410,2020/8/16 0:00,270,175,9054.9867
2,8420,2020/8/5 0:00,331,219,21993.8857
2,8420,2020/8/10 0:00,331,221,21903.0257
2,8420,2020/8/16 0:00,331,221,21931.6157
2,8430,2020/8/9 0:00,86,61,17545.9042
2,8440,2020/7/29 0:00,23,22,40147.45
2,8440,2020/8/3 0:00,23,22,39623.47
2,8440,2020/8/8 0:00,23,22,39620.29
2,8440,2020/8/14 0:00,23,22,37175
2,8450,2020/8/1 0:00,1,0,0
2,8490,2020/7/29 0:00,61,28,7277.39
2,8490,2020/7/30 0:00,61,27,7024.13
2,8490,2020/8/3 0:00,61,27,7734.14
2,8490,2020/8/7 0:00,61,27,7904.66
2,8490,2020/8/11 0:00,61,27,7652.26
2,8510,2020/7/30 0:00,159,113,95465.8535
2,8510,2020/8/10 0:00,159,115,112149.33
2,8510,2020/8/11 0:00,159,115,112489.3433
2,8520,2020/7/29 0:00,355,180,6836.5349
2,8520,2020/8/3 0:00,356,184,7085.0992
2,8520,2020/8/8 0:00,356,184,7400.5058
2,8520,2020/8/14 0:00,356,176,6302.2658
2,8540,2020/7/29 0:00,76,49,3105.8
2,8540,2020/8/3 0:00,76,47,3023.0553
2,8540,2020/8/8 0:00,76,48,3237.2
2,8540,2020/8/14 0:00,76,48,2620.44
2,8590,2020/7/29 0:00,57,34,755.8
2,8590,2020/8/3 0:00,57,33,654.43
2,8590,2020/8/8 0:00,57,34,594.54
2,8590,2020/8/14 0:00,57,33,629.63
2,8710,2020/7/31 0:00,21,14,4633.56
2,8710,2020/8/1 0:00,21,14,4651.12
2,8710,2020/8/12 0:00,21,14,5093
2,8710,2020/8/15 0:00,21,14,4477.23
2,8720,2020/7/31 0:00,11,4,913.65
2,8720,2020/8/1 0:00,11,4,1709.65
2,8720,2020/8/12 0:00,11,3,1792.87
2,8720,2020/8/15 0:00,11,4,1696.61
2,8910,2020/7/29 0:00,11,7,329.55
2,8910,2020/8/3 0:00,11,7,298.58
2,8910,2020/8/7 0:00,11,8,307.67
2,8920,2020/8/5 0:00,2,0,0
2,8920,2020/8/8 0:00,2,0,0
2,8920,2020/8/14 0:00,2,0,0
2,8920,2020/8/16 0:00,2,0,0
2,8930,2020/7/30 0:00,11,4,898.99
2,8930,2020/8/7 0:00,11,4,1053.69
2,8930,2020/8/11 0:00,11,4,1001.87
2,8940,2020/7/29 0:00,3,0,0
2,8940,2020/7/30 0:00,3,0,0
2,8940,2020/8/3 0:00,3,0,0
2,8940,2020/8/7 0:00,3,0,0
